Medium Election,5.2.16.1,,,,,,,,,,,
,,,,,,,,Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1)
1488,Tabulator B,Batch 2,168,Tabulator B-Batch 2-168,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1489,Tabulator B,Batch 2,169,Tabulator B-Batch 2-169,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1490,Tabulator B,Batch 2,170,Tabulator B-Batch 2-170,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1491,Tabulator B,Batch 2,171,Tabulator B-Batch 2-171,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1492,Tabulator B,Batch 2,172,Tabulator B-Batch 2-172,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1493,Tabulator B,Batch 2,173,Tabulator B-Batch 2-173,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1494,Tabulator B,Batch 2,174,Tabulator B-Batch 2-174,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1495,Tabulator B,Batch 2,175,Tabulator B-Batch 2-175,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1496,Tabulator B,Batch 2,176,Tabulator B-Batch 2-176,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1497,Tabulator B,Batch 2,177,Tabulator B-Batch 2-177,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1498,Tabulator B,Batch 2,178,Tabulator B-Batch 2-178,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1499,Tabulator B,Batch 2,179,Tabulator B-Batch 2-179,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1500,Tabulator B,Batch 2,180,Tabulator B-Batch 2-180,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1501,Tabulator B,Batch 2,181,Tabulator B-Batch 2-181,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1502,Tabulator B,Batch 2,182,Tabulator B-Batch 2-182,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
1503,Tabulator B,Batch 2,183,Tabulator B-Batch 2-183,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1504,Tabulator B,Batch 2,184,Tabulator B-Batch 2-184,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1505,Tabulator B,Batch 2,185,Tabulator B-Batch 2-185,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1506,Tabulator B,Batch 2,186,Tabulator B-Batch 2-186,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1507,Tabulator B,Batch 2,187,Tabulator B-Batch 2-187,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1508,Tabulator B,Batch 2,188,Tabulator B-Batch 2-188,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1509,Tabulator B,Batch 2,189,Tabulator B-Batch 2-189,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1510,Tabulator B,Batch 2,190,Tabulator B-Batch 2-190,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1511,Tabulator B,Batch 2,191,Tabulator B-Batch 2-191,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1512,Tabulator B,Batch 2,192,Tabulator B-Batch 2-192,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1513,Tabulator B,Batch 2,193,Tabulator B-Batch 2-193,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1514,Tabulator B,Batch 2,194,Tabulator B-Batch 2-194,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1515,Tabulator B,Batch 2,195,Tabulator B-Batch 2-195,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1516,Tabulator B,Batch 2,196,Tabulator B-Batch 2-196,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1517,Tabulator B,Batch 2,197,Tabulator B-Batch 2-197,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1518,Tabulator B,Batch 2,198,Tabulator B-Batch 2-198,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1519,Tabulator B,Batch 2,199,Tabulator B-Batch 2-199,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1520,Tabulator B,Batch 2,200,Tabulator B-Batch 2-200,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1521,Tabulator B,Batch 2,201,Tabulator B-Batch 2-201,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1522,Tabulator B,Batch 2,202,Tabulator B-Batch 2-202,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1523,Tabulator B,Batch 2,203,Tabulator B-Batch 2-203,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1524,Tabulator B,Batch 2,204,Tabulator B-Batch 2-204,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1525,Tabulator B,Batch 2,205,Tabulator B-Batch 2-205,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1526,Tabulator B,Batch 2,206,Tabulator B-Batch 2-206,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1527,Tabulator B,Batch 2,207,Tabulator B-Batch 2-207,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1528,Tabulator B,Batch 2,208,Tabulator B-Batch 2-208,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
1529,Tabulator B,Batch 2,209,Tabulator B-Batch 2-209,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1530,Tabulator B,Batch 2,210,Tabulator B-Batch 2-210,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1531,Tabulator B,Batch 2,211,Tabulator B-Batch 2-211,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1532,Tabulator B,Batch 2,212,Tabulator B-Batch 2-212,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1533,Tabulator B,Batch 2,213,Tabulator B-Batch 2-213,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1534,Tabulator B,Batch 2,214,Tabulator B-Batch 2-214,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1535,Tabulator B,Batch 2,215,Tabulator B-Batch 2-215,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1536,Tabulator B,Batch 2,216,Tabulator B-Batch 2-216,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1537,Tabulator B,Batch 2,217,Tabulator B-Batch 2-217,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1538,Tabulator B,Batch 2,218,Tabulator B-Batch 2-218,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1539,Tabulator B,Batch 2,219,Tabulator B-Batch 2-219,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1540,Tabulator B,Batch 2,220,Tabulator B-Batch 2-220,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1541,Tabulator B,Batch 2,221,Tabulator B-Batch 2-221,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1542,Tabulator B,Batch 2,222,Tabulator B-Batch 2-222,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1543,Tabulator B,Batch 2,223,Tabulator B-Batch 2-223,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1544,Tabulator B,Batch 2,224,Tabulator B-Batch 2-224,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1545,Tabulator B,Batch 2,225,Tabulator B-Batch 2-225,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1546,Tabulator B,Batch 2,226,Tabulator B-Batch 2-226,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1547,Tabulator B,Batch 2,227,Tabulator B-Batch 2-227,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1548,Tabulator B,Batch 2,228,Tabulator B-Batch 2-228,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1549,Tabulator B,Batch 2,229,Tabulator B-Batch 2-229,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1550,Tabulator B,Batch 2,230,Tabulator B-Batch 2-230,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1551,Tabulator B,Batch 2,231,Tabulator B-Batch 2-231,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1552,Tabulator B,Batch 2,232,Tabulator B-Batch 2-232,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1553,Tabulator B,Batch 2,233,Tabulator B-Batch 2-233,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1554,Tabulator B,Batch 2,234,Tabulator B-Batch 2-234,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1555,Tabulator B,Batch 2,235,Tabulator B-Batch 2-235,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1556,Tabulator B,Batch 2,236,Tabulator B-Batch 2-236,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
1557,Tabulator B,Batch 2,237,Tabulator B-Batch 2-237,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1558,Tabulator B,Batch 2,238,Tabulator B-Batch 2-238,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1559,Tabulator B,Batch 2,239,Tabulator B-Batch 2-239,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1560,Tabulator B,Batch 2,240,Tabulator B-Batch 2-240,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1561,Tabulator B,Batch 2,241,Tabulator B-Batch 2-241,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1562,Tabulator B,Batch 2,242,Tabulator B-Batch 2-242,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1563,Tabulator B,Batch 2,243,Tabulator B-Batch 2-243,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1564,Tabulator B,Batch 2,244,Tabulator B-Batch 2-244,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1565,Tabulator B,Batch 2,245,Tabulator B-Batch 2-245,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1566,Tabulator B,Batch 2,246,Tabulator B-Batch 2-246,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1567,Tabulator B,Batch 2,247,Tabulator B-Batch 2-247,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1568,Tabulator B,Batch 2,248,Tabulator B-Batch 2-248,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1569,Tabulator B,Batch 2,249,Tabulator B-Batch 2-249,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1570,Tabulator B,Batch 2,250,Tabulator B-Batch 2-250,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1571,Tabulator B,Batch 2,251,Tabulator B-Batch 2-251,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1572,Tabulator B,Batch 2,252,Tabulator B-Batch 2-252,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1573,Tabulator B,Batch 2,253,Tabulator B-Batch 2-253,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1574,Tabulator B,Batch 2,254,Tabulator B-Batch 2-254,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1575,Tabulator B,Batch 2,255,Tabulator B-Batch 2-255,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1576,Tabulator B,Batch 2,256,Tabulator B-Batch 2-256,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1577,Tabulator B,Batch 2,257,Tabulator B-Batch 2-257,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1578,Tabulator B,Batch 2,258,Tabulator B-Batch 2-258,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1579,Tabulator B,Batch 2,259,Tabulator B-Batch 2-259,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1580,Tabulator B,Batch 2,260,Tabulator B-Batch 2-260,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1581,Tabulator B,Batch 2,261,Tabulator B-Batch 2-261,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1582,Tabulator B,Batch 2,262,Tabulator B-Batch 2-262,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1583,Tabulator B,Batch 2,263,Tabulator B-Batch 2-263,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1584,Tabulator B,Batch 2,264,Tabulator B-Batch 2-264,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1585,Tabulator B,Batch 2,265,Tabulator B-Batch 2-265,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1586,Tabulator B,Batch 2,266,Tabulator B-Batch 2-266,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1587,Tabulator B,Batch 2,267,Tabulator B-Batch 2-267,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1588,Tabulator B,Batch 2,268,Tabulator B-Batch 2-268,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
1589,Tabulator B,Batch 2,269,Tabulator B-Batch 2-269,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1590,Tabulator B,Batch 2,270,Tabulator B-Batch 2-270,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1591,Tabulator B,Batch 2,271,Tabulator B-Batch 2-271,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1592,Tabulator B,Batch 2,272,Tabulator B-Batch 2-272,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1593,Tabulator B,Batch 2,273,Tabulator B-Batch 2-273,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1594,Tabulator B,Batch 2,274,Tabulator B-Batch 2-274,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1595,Tabulator B,Batch 2,275,Tabulator B-Batch 2-275,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1596,Tabulator B,Batch 2,276,Tabulator B-Batch 2-276,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1597,Tabulator B,Batch 2,277,Tabulator B-Batch 2-277,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1598,Tabulator B,Batch 2,278,Tabulator B-Batch 2-278,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1599,Tabulator B,Batch 2,279,Tabulator B-Batch 2-279,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1600,Tabulator B,Batch 2,280,Tabulator B-Batch 2-280,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1601,Tabulator B,Batch 2,281,Tabulator B-Batch 2-281,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1602,Tabulator B,Batch 2,282,Tabulator B-Batch 2-282,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1603,Tabulator B,Batch 2,283,Tabulator B-Batch 2-283,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1604,Tabulator B,Batch 2,284,Tabulator B-Batch 2-284,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1605,Tabulator B,Batch 2,285,Tabulator B-Batch 2-285,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1606,Tabulator B,Batch 2,286,Tabulator B-Batch 2-286,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1607,Tabulator B,Batch 2,287,Tabulator B-Batch 2-287,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1608,Tabulator B,Batch 2,288,Tabulator B-Batch 2-288,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1609,Tabulator B,Batch 2,289,Tabulator B-Batch 2-289,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1610,Tabulator B,Batch 2,290,Tabulator B-Batch 2-290,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1611,Tabulator B,Batch 2,291,Tabulator B-Batch 2-291,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1612,Tabulator B,Batch 2,292,Tabulator B-Batch 2-292,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1613,Tabulator B,Batch 2,293,Tabulator B-Batch 2-293,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1614,Tabulator B,Batch 2,294,Tabulator B-Batch 2-294,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1615,Tabulator B,Batch 2,295,Tabulator B-Batch 2-295,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1616,Tabulator B,Batch 2,296,Tabulator B-Batch 2-296,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1617,Tabulator B,Batch 2,297,Tabulator B-Batch 2-297,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1618,Tabulator B,Batch 2,298,Tabulator B-Batch 2-298,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1619,Tabulator B,Batch 2,299,Tabulator B-Batch 2-299,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1620,Tabulator B,Batch 2,300,Tabulator B-Batch 2-300,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1621,Tabulator B,Batch 2,301,Tabulator B-Batch 2-301,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1622,Tabulator B,Batch 2,302,Tabulator B-Batch 2-302,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1623,Tabulator B,Batch 2,303,Tabulator B-Batch 2-303,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1624,Tabulator B,Batch 2,304,Tabulator B-Batch 2-304,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1625,Tabulator B,Batch 2,305,Tabulator B-Batch 2-305,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1626,Tabulator B,Batch 2,306,Tabulator B-Batch 2-306,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1627,Tabulator B,Batch 2,307,Tabulator B-Batch 2-307,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1628,Tabulator B,Batch 2,308,Tabulator B-Batch 2-308,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1629,Tabulator B,Batch 2,309,Tabulator B-Batch 2-309,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1630,Tabulator B,Batch 2,310,Tabulator B-Batch 2-310,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1631,Tabulator B,Batch 2,311,Tabulator B-Batch 2-311,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1632,Tabulator B,Batch 2,312,Tabulator B-Batch 2-312,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1633,Tabulator B,Batch 2,313,Tabulator B-Batch 2-313,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1634,Tabulator B,Batch 2,314,Tabulator B-Batch 2-314,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1635,Tabulator B,Batch 2,315,Tabulator B-Batch 2-315,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1636,Tabulator B,Batch 2,316,Tabulator B-Batch 2-316,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1637,Tabulator B,Batch 2,317,Tabulator B-Batch 2-317,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1638,Tabulator B,Batch 2,318,Tabulator B-Batch 2-318,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1639,Tabulator B,Batch 2,319,Tabulator B-Batch 2-319,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1640,Tabulator B,Batch 2,320,Tabulator B-Batch 2-320,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1641,Tabulator B,Batch 2,321,Tabulator B-Batch 2-321,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1642,Tabulator B,Batch 2,322,Tabulator B-Batch 2-322,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1643,Tabulator B,Batch 2,323,Tabulator B-Batch 2-323,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1644,Tabulator B,Batch 2,324,Tabulator B-Batch 2-324,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1645,Tabulator B,Batch 2,325,Tabulator B-Batch 2-325,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1646,Tabulator B,Batch 2,326,Tabulator B-Batch 2-326,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1647,Tabulator B,Batch 2,327,Tabulator B-Batch 2-327,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1648,Tabulator B,Batch 2,328,Tabulator B-Batch 2-328,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1649,Tabulator B,Batch 2,329,Tabulator B-Batch 2-329,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1650,Tabulator B,Batch 2,330,Tabulator B-Batch 2-330,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1651,Tabulator B,Batch 2,331,Tabulator B-Batch 2-331,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1652,Tabulator B,Batch 2,332,Tabulator B-Batch 2-332,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1653,Tabulator B,Batch 2,333,Tabulator B-Batch 2-333,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1654,Tabulator B,Batch 2,334,Tabulator B-Batch 2-334,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1655,Tabulator B,Batch 2,335,Tabulator B-Batch 2-335,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1656,Tabulator B,Batch 2,336,Tabulator B-Batch 2-336,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1657,Tabulator B,Batch 2,337,Tabulator B-Batch 2-337,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1658,Tabulator B,Batch 2,338,Tabulator B-Batch 2-338,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1659,Tabulator B,Batch 2,339,Tabulator B-Batch 2-339,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1660,Tabulator B,Batch 2,340,Tabulator B-Batch 2-340,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1661,Tabulator B,Batch 2,341,Tabulator B-Batch 2-341,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1662,Tabulator B,Batch 2,342,Tabulator B-Batch 2-342,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1663,Tabulator B,Batch 2,343,Tabulator B-Batch 2-343,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1664,Tabulator B,Batch 2,344,Tabulator B-Batch 2-344,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1665,Tabulator B,Batch 2,345,Tabulator B-Batch 2-345,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1666,Tabulator B,Batch 2,346,Tabulator B-Batch 2-346,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1667,Tabulator B,Batch 2,347,Tabulator B-Batch 2-347,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1668,Tabulator B,Batch 2,348,Tabulator B-Batch 2-348,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1669,Tabulator B,Batch 2,349,Tabulator B-Batch 2-349,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1670,Tabulator B,Batch 2,350,Tabulator B-Batch 2-350,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1671,Tabulator B,Batch 2,351,Tabulator B-Batch 2-351,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1672,Tabulator B,Batch 2,352,Tabulator B-Batch 2-352,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1673,Tabulator B,Batch 2,353,Tabulator B-Batch 2-353,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1674,Tabulator B,Batch 2,354,Tabulator B-Batch 2-354,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1675,Tabulator B,Batch 2,355,Tabulator B-Batch 2-355,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1676,Tabulator B,Batch 2,356,Tabulator B-Batch 2-356,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1677,Tabulator B,Batch 2,357,Tabulator B-Batch 2-357,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1678,Tabulator B,Batch 2,358,Tabulator B-Batch 2-358,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1679,Tabulator B,Batch 2,359,Tabulator B-Batch 2-359,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1680,Tabulator B,Batch 2,360,Tabulator B-Batch 2-360,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1681,Tabulator B,Batch 2,361,Tabulator B-Batch 2-361,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1682,Tabulator B,Batch 2,362,Tabulator B-Batch 2-362,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1683,Tabulator B,Batch 2,363,Tabulator B-Batch 2-363,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1684,Tabulator B,Batch 2,364,Tabulator B-Batch 2-364,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1685,Tabulator B,Batch 2,365,Tabulator B-Batch 2-365,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
