Medium Election,5.2.16.1,,,,,,,,,,,
,,,,,,,,Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1)
5341,Tabulator C,Batch 6,398,Tabulator C-Batch 6-398,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5342,Tabulator C,Batch 6,399,Tabulator C-Batch 6-399,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5343,Tabulator C,Batch 6,400,Tabulator C-Batch 6-400,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5344,Tabulator C,Batch 6,401,Tabulator C-Batch 6-401,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5345,Tabulator C,Batch 6,402,Tabulator C-Batch 6-402,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5346,Tabulator C,Batch 6,403,Tabulator C-Batch 6-403,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5347,Tabulator C,Batch 6,404,Tabulator C-Batch 6-404,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5348,Tabulator C,Batch 6,405,Tabulator C-Batch 6-405,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5349,Tabulator C,Batch 6,406,Tabulator C-Batch 6-406,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5350,Tabulator C,Batch 6,407,Tabulator C-Batch 6-407,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
5351,Tabulator C,Batch 6,408,Tabulator C-Batch 6-408,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
5352,Tabulator C,Batch 6,409,Tabulator C-Batch 6-409,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5353,Tabulator C,Batch 6,410,Tabulator C-Batch 6-410,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5354,Tabulator C,Batch 6,411,Tabulator C-Batch 6-411,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5355,Tabulator C,Batch 6,412,Tabulator C-Batch 6-412,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5356,Tabulator C,Batch 6,413,Tabulator C-Batch 6-413,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5357,Tabulator C,Batch 6,414,Tabulator C-Batch 6-414,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5358,Tabulator C,Batch 6,415,Tabulator C-Batch 6-415,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5359,Tabulator C,Batch 6,416,Tabulator C-Batch 6-416,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5360,Tabulator C,Batch 6,417,Tabulator C-Batch 6-417,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5361,Tabulator C,Batch 6,418,Tabulator C-Batch 6-418,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5362,Tabulator C,Batch 6,419,Tabulator C-Batch 6-419,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5363,Tabulator C,Batch 6,420,Tabulator C-Batch 6-420,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5364,Tabulator C,Batch 6,421,Tabulator C-Batch 6-421,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5365,Tabulator C,Batch 6,422,Tabulator C-Batch 6-422,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
5366,Tabulator C,Batch 6,423,Tabulator C-Batch 6-423,Election Day,precinct-portion-1,ballot-type-1,0,0,0,1,0
5367,Tabulator C,Batch 6,424,Tabulator C-Batch 6-424,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5368,Tabulator C,Batch 6,425,Tabulator C-Batch 6-425,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5369,Tabulator C,Batch 6,426,Tabulator C-Batch 6-426,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5370,Tabulator C,Batch 6,427,Tabulator C-Batch 6-427,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5371,Tabulator C,Batch 6,428,Tabulator C-Batch 6-428,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5372,Tabulator C,Batch 6,429,Tabulator C-Batch 6-429,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5373,Tabulator C,Batch 6,430,Tabulator C-Batch 6-430,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5374,Tabulator C,Batch 6,431,Tabulator C-Batch 6-431,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5375,Tabulator C,Batch 6,432,Tabulator C-Batch 6-432,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5376,Tabulator C,Batch 6,433,Tabulator C-Batch 6-433,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5377,Tabulator C,Batch 6,434,Tabulator C-Batch 6-434,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5378,Tabulator C,Batch 6,435,Tabulator C-Batch 6-435,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5379,Tabulator C,Batch 6,436,Tabulator C-Batch 6-436,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5380,Tabulator C,Batch 6,437,Tabulator C-Batch 6-437,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5381,Tabulator C,Batch 6,438,Tabulator C-Batch 6-438,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5382,Tabulator C,Batch 6,439,Tabulator C-Batch 6-439,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5383,Tabulator C,Batch 6,440,Tabulator C-Batch 6-440,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5384,Tabulator C,Batch 6,441,Tabulator C-Batch 6-441,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5385,Tabulator C,Batch 6,442,Tabulator C-Batch 6-442,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5386,Tabulator C,Batch 6,443,Tabulator C-Batch 6-443,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5387,Tabulator C,Batch 6,444,Tabulator C-Batch 6-444,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5388,Tabulator C,Batch 6,445,Tabulator C-Batch 6-445,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5389,Tabulator C,Batch 6,446,Tabulator C-Batch 6-446,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5390,Tabulator C,Batch 6,447,Tabulator C-Batch 6-447,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
5391,Tabulator C,Batch 6,448,Tabulator C-Batch 6-448,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5392,Tabulator C,Batch 6,449,Tabulator C-Batch 6-449,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5393,Tabulator C,Batch 6,450,Tabulator C-Batch 6-450,Election Day,precinct-portion-1,ballot-type-1,0,0,0,1,0
5394,Tabulator C,Batch 6,451,Tabulator C-Batch 6-451,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5395,Tabulator C,Batch 6,452,Tabulator C-Batch 6-452,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5396,Tabulator C,Batch 6,453,Tabulator C-Batch 6-453,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
5397,Tabulator C,Batch 6,454,Tabulator C-Batch 6-454,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5398,Tabulator C,Batch 6,455,Tabulator C-Batch 6-455,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5399,Tabulator C,Batch 6,456,Tabulator C-Batch 6-456,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5400,Tabulator C,Batch 6,457,Tabulator C-Batch 6-457,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5401,Tabulator C,Batch 6,458,Tabulator C-Batch 6-458,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5402,Tabulator C,Batch 6,459,Tabulator C-Batch 6-459,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5403,Tabulator C,Batch 6,460,Tabulator C-Batch 6-460,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5404,Tabulator C,Batch 6,461,Tabulator C-Batch 6-461,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5405,Tabulator C,Batch 6,462,Tabulator C-Batch 6-462,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5406,Tabulator C,Batch 6,463,Tabulator C-Batch 6-463,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
5407,Tabulator C,Batch 6,464,Tabulator C-Batch 6-464,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5408,Tabulator C,Batch 6,465,Tabulator C-Batch 6-465,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5409,Tabulator C,Batch 6,466,Tabulator C-Batch 6-466,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5410,Tabulator C,Batch 6,467,Tabulator C-Batch 6-467,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5411,Tabulator C,Batch 6,468,Tabulator C-Batch 6-468,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5412,Tabulator C,Batch 6,469,Tabulator C-Batch 6-469,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5413,Tabulator C,Batch 6,470,Tabulator C-Batch 6-470,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5414,Tabulator C,Batch 6,471,Tabulator C-Batch 6-471,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
5415,Tabulator C,Batch 6,472,Tabulator C-Batch 6-472,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5416,Tabulator C,Batch 6,473,Tabulator C-Batch 6-473,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
5417,Tabulator C,Batch 6,474,Tabulator C-Batch 6-474,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5418,Tabulator C,Batch 6,475,Tabulator C-Batch 6-475,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5419,Tabulator C,Batch 6,476,Tabulator C-Batch 6-476,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5420,Tabulator C,Batch 6,477,Tabulator C-Batch 6-477,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5421,Tabulator C,Batch 6,478,Tabulator C-Batch 6-478,Election Day,precinct-portion-1,ballot-type-1,0,0,0,1,0
5422,Tabulator C,Batch 6,479,Tabulator C-Batch 6-479,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
5423,Tabulator C,Batch 6,480,Tabulator C-Batch 6-480,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5424,Tabulator C,Batch 6,481,Tabulator C-Batch 6-481,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5425,Tabulator C,Batch 6,482,Tabulator C-Batch 6-482,Election Day,precinct-portion-1,ballot-type-1,0,0,0,1,0
5426,Tabulator C,Batch 6,483,Tabulator C-Batch 6-483,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5427,Tabulator C,Batch 6,484,Tabulator C-Batch 6-484,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
5428,Tabulator C,Batch 6,485,Tabulator C-Batch 6-485,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
5429,Tabulator C,Batch 6,486,Tabulator C-Batch 6-486,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
5430,Tabulator C,Batch 6,487,Tabulator C-Batch 6-487,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
5431,Tabulator C,Batch 6,488,Tabulator C-Batch 6-488,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5432,Tabulator C,Batch 6,489,Tabulator C-Batch 6-489,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
5433,Tabulator C,Batch 6,490,Tabulator C-Batch 6-490,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5434,Tabulator C,Batch 6,491,Tabulator C-Batch 6-491,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5435,Tabulator C,Batch 6,492,Tabulator C-Batch 6-492,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5436,Tabulator C,Batch 6,493,Tabulator C-Batch 6-493,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5437,Tabulator C,Batch 6,494,Tabulator C-Batch 6-494,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5438,Tabulator C,Batch 6,495,Tabulator C-Batch 6-495,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5439,Tabulator C,Batch 6,496,Tabulator C-Batch 6-496,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
5440,Tabulator C,Batch 6,497,Tabulator C-Batch 6-497,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5441,Tabulator C,Batch 6,498,Tabulator C-Batch 6-498,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
5442,Tabulator C,Batch 6,499,Tabulator C-Batch 6-499,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5443,Tabulator C,Batch 6,500,Tabulator C-Batch 6-500,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5444,Tabulator C,Batch 6,501,Tabulator C-Batch 6-501,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5445,Tabulator C,Batch 6,502,Tabulator C-Batch 6-502,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5446,Tabulator C,Batch 6,503,Tabulator C-Batch 6-503,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5447,Tabulator C,Batch 6,504,Tabulator C-Batch 6-504,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5448,Tabulator C,Batch 6,505,Tabulator C-Batch 6-505,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5449,Tabulator C,Batch 6,506,Tabulator C-Batch 6-506,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5450,Tabulator C,Batch 6,507,Tabulator C-Batch 6-507,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5451,Tabulator C,Batch 6,508,Tabulator C-Batch 6-508,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5452,Tabulator C,Batch 6,509,Tabulator C-Batch 6-509,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
5453,Tabulator C,Batch 6,510,Tabulator C-Batch 6-510,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
5454,Tabulator C,Batch 6,511,Tabulator C-Batch 6-511,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5455,Tabulator C,Batch 6,512,Tabulator C-Batch 6-512,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5456,Tabulator C,Batch 6,513,Tabulator C-Batch 6-513,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5457,Tabulator C,Batch 6,514,Tabulator C-Batch 6-514,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5458,Tabulator C,Batch 6,515,Tabulator C-Batch 6-515,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5459,Tabulator C,Batch 6,516,Tabulator C-Batch 6-516,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5460,Tabulator C,Batch 6,517,Tabulator C-Batch 6-517,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5461,Tabulator C,Batch 6,518,Tabulator C-Batch 6-518,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5462,Tabulator C,Batch 6,519,Tabulator C-Batch 6-519,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5463,Tabulator C,Batch 6,520,Tabulator C-Batch 6-520,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5464,Tabulator C,Batch 6,521,Tabulator C-Batch 6-521,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5465,Tabulator C,Batch 6,522,Tabulator C-Batch 6-522,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5466,Tabulator C,Batch 6,523,Tabulator C-Batch 6-523,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5467,Tabulator C,Batch 6,524,Tabulator C-Batch 6-524,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5468,Tabulator C,Batch 6,525,Tabulator C-Batch 6-525,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5469,Tabulator C,Batch 6,526,Tabulator C-Batch 6-526,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5470,Tabulator C,Batch 6,527,Tabulator C-Batch 6-527,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5471,Tabulator C,Batch 6,528,Tabulator C-Batch 6-528,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5472,Tabulator C,Batch 6,529,Tabulator C-Batch 6-529,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5473,Tabulator C,Batch 6,530,Tabulator C-Batch 6-530,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5474,Tabulator C,Batch 6,531,Tabulator C-Batch 6-531,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5475,Tabulator C,Batch 6,532,Tabulator C-Batch 6-532,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5476,Tabulator C,Batch 6,533,Tabulator C-Batch 6-533,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
5477,Tabulator C,Batch 6,534,Tabulator C-Batch 6-534,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5478,Tabulator C,Batch 6,535,Tabulator C-Batch 6-535,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5479,Tabulator C,Batch 6,536,Tabulator C-Batch 6-536,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5480,Tabulator C,Batch 6,537,Tabulator C-Batch 6-537,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5481,Tabulator C,Batch 6,538,Tabulator C-Batch 6-538,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5482,Tabulator C,Batch 6,539,Tabulator C-Batch 6-539,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5483,Tabulator C,Batch 6,540,Tabulator C-Batch 6-540,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5484,Tabulator C,Batch 6,541,Tabulator C-Batch 6-541,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5485,Tabulator C,Batch 6,542,Tabulator C-Batch 6-542,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5486,Tabulator C,Batch 6,543,Tabulator C-Batch 6-543,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5487,Tabulator C,Batch 6,544,Tabulator C-Batch 6-544,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5488,Tabulator C,Batch 6,545,Tabulator C-Batch 6-545,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5489,Tabulator C,Batch 6,546,Tabulator C-Batch 6-546,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5490,Tabulator C,Batch 6,547,Tabulator C-Batch 6-547,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
5491,Tabulator C,Batch 6,548,Tabulator C-Batch 6-548,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
5492,Tabulator C,Batch 6,549,Tabulator C-Batch 6-549,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5493,Tabulator C,Batch 6,550,Tabulator C-Batch 6-550,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5494,Tabulator C,Batch 6,551,Tabulator C-Batch 6-551,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
5495,Tabulator C,Batch 6,552,Tabulator C-Batch 6-552,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5496,Tabulator C,Batch 6,553,Tabulator C-Batch 6-553,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5497,Tabulator C,Batch 6,554,Tabulator C-Batch 6-554,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5498,Tabulator C,Batch 6,555,Tabulator C-Batch 6-555,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5499,Tabulator C,Batch 6,556,Tabulator C-Batch 6-556,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5500,Tabulator C,Batch 6,557,Tabulator C-Batch 6-557,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5501,Tabulator C,Batch 6,558,Tabulator C-Batch 6-558,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
5502,Tabulator C,Batch 6,559,Tabulator C-Batch 6-559,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5503,Tabulator C,Batch 6,560,Tabulator C-Batch 6-560,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5504,Tabulator C,Batch 6,561,Tabulator C-Batch 6-561,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5505,Tabulator C,Batch 6,562,Tabulator C-Batch 6-562,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5506,Tabulator C,Batch 6,563,Tabulator C-Batch 6-563,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5507,Tabulator C,Batch 6,564,Tabulator C-Batch 6-564,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5508,Tabulator C,Batch 6,565,Tabulator C-Batch 6-565,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5509,Tabulator C,Batch 6,566,Tabulator C-Batch 6-566,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5510,Tabulator C,Batch 6,567,Tabulator C-Batch 6-567,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5511,Tabulator C,Batch 6,568,Tabulator C-Batch 6-568,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5512,Tabulator C,Batch 6,569,Tabulator C-Batch 6-569,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5513,Tabulator C,Batch 6,570,Tabulator C-Batch 6-570,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5514,Tabulator C,Batch 6,571,Tabulator C-Batch 6-571,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5515,Tabulator C,Batch 6,572,Tabulator C-Batch 6-572,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5516,Tabulator C,Batch 6,573,Tabulator C-Batch 6-573,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5517,Tabulator C,Batch 6,574,Tabulator C-Batch 6-574,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5518,Tabulator C,Batch 6,575,Tabulator C-Batch 6-575,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5519,Tabulator C,Batch 6,576,Tabulator C-Batch 6-576,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5520,Tabulator C,Batch 6,577,Tabulator C-Batch 6-577,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
5521,Tabulator C,Batch 6,578,Tabulator C-Batch 6-578,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5522,Tabulator C,Batch 6,579,Tabulator C-Batch 6-579,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5523,Tabulator C,Batch 6,580,Tabulator C-Batch 6-580,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5524,Tabulator C,Batch 6,581,Tabulator C-Batch 6-581,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5525,Tabulator C,Batch 6,582,Tabulator C-Batch 6-582,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5526,Tabulator C,Batch 6,583,Tabulator C-Batch 6-583,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5527,Tabulator C,Batch 6,584,Tabulator C-Batch 6-584,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
5528,Tabulator C,Batch 6,585,Tabulator C-Batch 6-585,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5529,Tabulator C,Batch 6,586,Tabulator C-Batch 6-586,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5530,Tabulator C,Batch 6,587,Tabulator C-Batch 6-587,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5531,Tabulator C,Batch 6,588,Tabulator C-Batch 6-588,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
5532,Tabulator C,Batch 6,589,Tabulator C-Batch 6-589,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
5533,Tabulator C,Batch 6,590,Tabulator C-Batch 6-590,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5534,Tabulator C,Batch 6,591,Tabulator C-Batch 6-591,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5535,Tabulator C,Batch 6,592,Tabulator C-Batch 6-592,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
5536,Tabulator C,Batch 6,593,Tabulator C-Batch 6-593,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
5537,Tabulator C,Batch 6,594,Tabulator C-Batch 6-594,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
