Medium Election,5.2.16.1,,,,,,,,,,,
,,,,,,,,Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1)
4486,Tabulator B,Batch 5,128,Tabulator B-Batch 5-128,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4487,Tabulator B,Batch 5,129,Tabulator B-Batch 5-129,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4488,Tabulator B,Batch 5,130,Tabulator B-Batch 5-130,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4489,Tabulator B,Batch 5,131,Tabulator B-Batch 5-131,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4490,Tabulator B,Batch 5,132,Tabulator B-Batch 5-132,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4491,Tabulator B,Batch 5,133,Tabulator B-Batch 5-133,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4492,Tabulator B,Batch 5,134,Tabulator B-Batch 5-134,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4493,Tabulator B,Batch 5,135,Tabulator B-Batch 5-135,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
4494,Tabulator B,Batch 5,136,Tabulator B-Batch 5-136,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4495,Tabulator B,Batch 5,137,Tabulator B-Batch 5-137,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4496,Tabulator B,Batch 5,138,Tabulator B-Batch 5-138,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4497,Tabulator B,Batch 5,139,Tabulator B-Batch 5-139,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4498,Tabulator B,Batch 5,140,Tabulator B-Batch 5-140,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4499,Tabulator B,Batch 5,141,Tabulator B-Batch 5-141,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4500,Tabulator B,Batch 5,142,Tabulator B-Batch 5-142,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4501,Tabulator B,Batch 5,143,Tabulator B-Batch 5-143,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4502,Tabulator B,Batch 5,144,Tabulator B-Batch 5-144,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4503,Tabulator B,Batch 5,145,Tabulator B-Batch 5-145,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4504,Tabulator B,Batch 5,146,Tabulator B-Batch 5-146,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4505,Tabulator B,Batch 5,147,Tabulator B-Batch 5-147,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4506,Tabulator B,Batch 5,148,Tabulator B-Batch 5-148,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4507,Tabulator B,Batch 5,149,Tabulator B-Batch 5-149,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4508,Tabulator B,Batch 5,150,Tabulator B-Batch 5-150,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4509,Tabulator B,Batch 5,151,Tabulator B-Batch 5-151,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4510,Tabulator B,Batch 5,152,Tabulator B-Batch 5-152,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4511,Tabulator B,Batch 5,153,Tabulator B-Batch 5-153,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4512,Tabulator B,Batch 5,154,Tabulator B-Batch 5-154,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4513,Tabulator B,Batch 5,155,Tabulator B-Batch 5-155,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
4514,Tabulator B,Batch 5,156,Tabulator B-Batch 5-156,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
4515,Tabulator B,Batch 5,157,Tabulator B-Batch 5-157,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4516,Tabulator B,Batch 5,158,Tabulator B-Batch 5-158,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4517,Tabulator B,Batch 5,159,Tabulator B-Batch 5-159,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4518,Tabulator B,Batch 5,160,Tabulator B-Batch 5-160,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4519,Tabulator B,Batch 5,161,Tabulator B-Batch 5-161,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4520,Tabulator B,Batch 5,162,Tabulator B-Batch 5-162,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4521,Tabulator B,Batch 5,163,Tabulator B-Batch 5-163,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4522,Tabulator B,Batch 5,164,Tabulator B-Batch 5-164,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4523,Tabulator B,Batch 5,165,Tabulator B-Batch 5-165,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4524,Tabulator B,Batch 5,166,Tabulator B-Batch 5-166,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4525,Tabulator B,Batch 5,167,Tabulator B-Batch 5-167,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4526,Tabulator B,Batch 5,168,Tabulator B-Batch 5-168,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4527,Tabulator B,Batch 5,169,Tabulator B-Batch 5-169,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4528,Tabulator B,Batch 5,170,Tabulator B-Batch 5-170,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4529,Tabulator B,Batch 5,171,Tabulator B-Batch 5-171,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4530,Tabulator B,Batch 5,172,Tabulator B-Batch 5-172,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4531,Tabulator B,Batch 5,173,Tabulator B-Batch 5-173,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4532,Tabulator B,Batch 5,174,Tabulator B-Batch 5-174,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4533,Tabulator B,Batch 5,175,Tabulator B-Batch 5-175,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4534,Tabulator B,Batch 5,176,Tabulator B-Batch 5-176,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4535,Tabulator B,Batch 5,177,Tabulator B-Batch 5-177,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4536,Tabulator B,Batch 5,178,Tabulator B-Batch 5-178,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4537,Tabulator B,Batch 5,179,Tabulator B-Batch 5-179,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4538,Tabulator B,Batch 5,180,Tabulator B-Batch 5-180,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4539,Tabulator B,Batch 5,181,Tabulator B-Batch 5-181,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4540,Tabulator B,Batch 5,182,Tabulator B-Batch 5-182,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4541,Tabulator B,Batch 5,183,Tabulator B-Batch 5-183,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4542,Tabulator B,Batch 5,184,Tabulator B-Batch 5-184,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4543,Tabulator B,Batch 5,185,Tabulator B-Batch 5-185,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4544,Tabulator B,Batch 5,186,Tabulator B-Batch 5-186,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4545,Tabulator B,Batch 5,187,Tabulator B-Batch 5-187,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4546,Tabulator B,Batch 5,188,Tabulator B-Batch 5-188,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4547,Tabulator B,Batch 5,189,Tabulator B-Batch 5-189,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4548,Tabulator B,Batch 5,190,Tabulator B-Batch 5-190,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4549,Tabulator B,Batch 5,191,Tabulator B-Batch 5-191,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
4550,Tabulator B,Batch 5,192,Tabulator B-Batch 5-192,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4551,Tabulator B,Batch 5,193,Tabulator B-Batch 5-193,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4552,Tabulator B,Batch 5,194,Tabulator B-Batch 5-194,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4553,Tabulator B,Batch 5,195,Tabulator B-Batch 5-195,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4554,Tabulator B,Batch 5,196,Tabulator B-Batch 5-196,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4555,Tabulator B,Batch 5,197,Tabulator B-Batch 5-197,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4556,Tabulator B,Batch 5,198,Tabulator B-Batch 5-198,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
4557,Tabulator B,Batch 5,199,Tabulator B-Batch 5-199,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4558,Tabulator B,Batch 5,200,Tabulator B-Batch 5-200,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4559,Tabulator B,Batch 5,201,Tabulator B-Batch 5-201,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4560,Tabulator B,Batch 5,202,Tabulator B-Batch 5-202,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4561,Tabulator B,Batch 5,203,Tabulator B-Batch 5-203,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4562,Tabulator B,Batch 5,204,Tabulator B-Batch 5-204,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4563,Tabulator B,Batch 5,205,Tabulator B-Batch 5-205,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4564,Tabulator B,Batch 5,206,Tabulator B-Batch 5-206,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4565,Tabulator B,Batch 5,207,Tabulator B-Batch 5-207,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4566,Tabulator B,Batch 5,208,Tabulator B-Batch 5-208,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4567,Tabulator B,Batch 5,209,Tabulator B-Batch 5-209,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4568,Tabulator B,Batch 5,210,Tabulator B-Batch 5-210,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4569,Tabulator B,Batch 5,211,Tabulator B-Batch 5-211,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4570,Tabulator B,Batch 5,212,Tabulator B-Batch 5-212,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4571,Tabulator B,Batch 5,213,Tabulator B-Batch 5-213,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4572,Tabulator B,Batch 5,214,Tabulator B-Batch 5-214,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4573,Tabulator B,Batch 5,215,Tabulator B-Batch 5-215,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4574,Tabulator B,Batch 5,216,Tabulator B-Batch 5-216,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4575,Tabulator B,Batch 5,217,Tabulator B-Batch 5-217,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4576,Tabulator B,Batch 5,218,Tabulator B-Batch 5-218,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4577,Tabulator B,Batch 5,219,Tabulator B-Batch 5-219,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4578,Tabulator B,Batch 5,220,Tabulator B-Batch 5-220,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4579,Tabulator B,Batch 5,221,Tabulator B-Batch 5-221,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4580,Tabulator B,Batch 5,222,Tabulator B-Batch 5-222,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4581,Tabulator B,Batch 5,223,Tabulator B-Batch 5-223,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4582,Tabulator B,Batch 5,224,Tabulator B-Batch 5-224,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4583,Tabulator B,Batch 5,225,Tabulator B-Batch 5-225,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4584,Tabulator B,Batch 5,226,Tabulator B-Batch 5-226,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4585,Tabulator B,Batch 5,227,Tabulator B-Batch 5-227,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4586,Tabulator B,Batch 5,228,Tabulator B-Batch 5-228,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4587,Tabulator B,Batch 5,229,Tabulator B-Batch 5-229,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4588,Tabulator B,Batch 5,230,Tabulator B-Batch 5-230,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4589,Tabulator B,Batch 5,231,Tabulator B-Batch 5-231,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4590,Tabulator B,Batch 5,232,Tabulator B-Batch 5-232,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4591,Tabulator B,Batch 5,233,Tabulator B-Batch 5-233,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4592,Tabulator B,Batch 5,234,Tabulator B-Batch 5-234,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4593,Tabulator B,Batch 5,235,Tabulator B-Batch 5-235,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4594,Tabulator B,Batch 5,236,Tabulator B-Batch 5-236,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4595,Tabulator B,Batch 5,237,Tabulator B-Batch 5-237,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4596,Tabulator B,Batch 5,238,Tabulator B-Batch 5-238,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4597,Tabulator B,Batch 5,239,Tabulator B-Batch 5-239,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4598,Tabulator B,Batch 5,240,Tabulator B-Batch 5-240,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4599,Tabulator B,Batch 5,241,Tabulator B-Batch 5-241,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
4600,Tabulator B,Batch 5,242,Tabulator B-Batch 5-242,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4601,Tabulator B,Batch 5,243,Tabulator B-Batch 5-243,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4602,Tabulator B,Batch 5,244,Tabulator B-Batch 5-244,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4603,Tabulator B,Batch 5,245,Tabulator B-Batch 5-245,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4604,Tabulator B,Batch 5,246,Tabulator B-Batch 5-246,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4605,Tabulator B,Batch 5,247,Tabulator B-Batch 5-247,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
4606,Tabulator B,Batch 5,248,Tabulator B-Batch 5-248,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
4607,Tabulator B,Batch 5,249,Tabulator B-Batch 5-249,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4608,Tabulator B,Batch 5,250,Tabulator B-Batch 5-250,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4609,Tabulator B,Batch 5,251,Tabulator B-Batch 5-251,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4610,Tabulator B,Batch 5,252,Tabulator B-Batch 5-252,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4611,Tabulator B,Batch 5,253,Tabulator B-Batch 5-253,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4612,Tabulator B,Batch 5,254,Tabulator B-Batch 5-254,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4613,Tabulator B,Batch 5,255,Tabulator B-Batch 5-255,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4614,Tabulator B,Batch 5,256,Tabulator B-Batch 5-256,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4615,Tabulator B,Batch 5,257,Tabulator B-Batch 5-257,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4616,Tabulator B,Batch 5,258,Tabulator B-Batch 5-258,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4617,Tabulator B,Batch 5,259,Tabulator B-Batch 5-259,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4618,Tabulator B,Batch 5,260,Tabulator B-Batch 5-260,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4619,Tabulator B,Batch 5,261,Tabulator B-Batch 5-261,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
4620,Tabulator B,Batch 5,262,Tabulator B-Batch 5-262,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4621,Tabulator B,Batch 5,263,Tabulator B-Batch 5-263,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4622,Tabulator B,Batch 5,264,Tabulator B-Batch 5-264,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4623,Tabulator B,Batch 5,265,Tabulator B-Batch 5-265,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4624,Tabulator B,Batch 5,266,Tabulator B-Batch 5-266,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4625,Tabulator B,Batch 5,267,Tabulator B-Batch 5-267,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4626,Tabulator B,Batch 5,268,Tabulator B-Batch 5-268,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4627,Tabulator B,Batch 5,269,Tabulator B-Batch 5-269,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4628,Tabulator B,Batch 5,270,Tabulator B-Batch 5-270,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4629,Tabulator B,Batch 5,271,Tabulator B-Batch 5-271,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4630,Tabulator B,Batch 5,272,Tabulator B-Batch 5-272,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4631,Tabulator B,Batch 5,273,Tabulator B-Batch 5-273,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4632,Tabulator B,Batch 5,274,Tabulator B-Batch 5-274,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4633,Tabulator B,Batch 5,275,Tabulator B-Batch 5-275,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4634,Tabulator B,Batch 5,276,Tabulator B-Batch 5-276,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4635,Tabulator B,Batch 5,277,Tabulator B-Batch 5-277,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4636,Tabulator B,Batch 5,278,Tabulator B-Batch 5-278,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4637,Tabulator B,Batch 5,279,Tabulator B-Batch 5-279,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4638,Tabulator B,Batch 5,280,Tabulator B-Batch 5-280,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4639,Tabulator B,Batch 5,281,Tabulator B-Batch 5-281,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4640,Tabulator B,Batch 5,282,Tabulator B-Batch 5-282,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4641,Tabulator B,Batch 5,283,Tabulator B-Batch 5-283,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4642,Tabulator B,Batch 5,284,Tabulator B-Batch 5-284,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4643,Tabulator B,Batch 5,285,Tabulator B-Batch 5-285,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4644,Tabulator B,Batch 5,286,Tabulator B-Batch 5-286,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
4645,Tabulator B,Batch 5,287,Tabulator B-Batch 5-287,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4646,Tabulator B,Batch 5,288,Tabulator B-Batch 5-288,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4647,Tabulator B,Batch 5,289,Tabulator B-Batch 5-289,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4648,Tabulator B,Batch 5,290,Tabulator B-Batch 5-290,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4649,Tabulator B,Batch 5,291,Tabulator B-Batch 5-291,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4650,Tabulator B,Batch 5,292,Tabulator B-Batch 5-292,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4651,Tabulator B,Batch 5,293,Tabulator B-Batch 5-293,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4652,Tabulator B,Batch 5,294,Tabulator B-Batch 5-294,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4653,Tabulator B,Batch 5,295,Tabulator B-Batch 5-295,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4654,Tabulator B,Batch 5,296,Tabulator B-Batch 5-296,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4655,Tabulator B,Batch 5,297,Tabulator B-Batch 5-297,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4656,Tabulator B,Batch 5,298,Tabulator B-Batch 5-298,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4657,Tabulator B,Batch 5,299,Tabulator B-Batch 5-299,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4658,Tabulator B,Batch 5,300,Tabulator B-Batch 5-300,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4659,Tabulator B,Batch 5,301,Tabulator B-Batch 5-301,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4660,Tabulator B,Batch 5,302,Tabulator B-Batch 5-302,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4661,Tabulator B,Batch 5,303,Tabulator B-Batch 5-303,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4662,Tabulator B,Batch 5,304,Tabulator B-Batch 5-304,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4663,Tabulator B,Batch 5,305,Tabulator B-Batch 5-305,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4664,Tabulator B,Batch 5,306,Tabulator B-Batch 5-306,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4665,Tabulator B,Batch 5,307,Tabulator B-Batch 5-307,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4666,Tabulator B,Batch 5,308,Tabulator B-Batch 5-308,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4667,Tabulator B,Batch 5,309,Tabulator B-Batch 5-309,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4668,Tabulator B,Batch 5,310,Tabulator B-Batch 5-310,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4669,Tabulator B,Batch 5,311,Tabulator B-Batch 5-311,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4670,Tabulator B,Batch 5,312,Tabulator B-Batch 5-312,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4671,Tabulator B,Batch 5,313,Tabulator B-Batch 5-313,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4672,Tabulator B,Batch 5,314,Tabulator B-Batch 5-314,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4673,Tabulator B,Batch 5,315,Tabulator B-Batch 5-315,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4674,Tabulator B,Batch 5,316,Tabulator B-Batch 5-316,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4675,Tabulator B,Batch 5,317,Tabulator B-Batch 5-317,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4676,Tabulator B,Batch 5,318,Tabulator B-Batch 5-318,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4677,Tabulator B,Batch 5,319,Tabulator B-Batch 5-319,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4678,Tabulator B,Batch 5,320,Tabulator B-Batch 5-320,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4679,Tabulator B,Batch 5,321,Tabulator B-Batch 5-321,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4680,Tabulator B,Batch 5,322,Tabulator B-Batch 5-322,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4681,Tabulator B,Batch 5,323,Tabulator B-Batch 5-323,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
4682,Tabulator B,Batch 5,324,Tabulator B-Batch 5-324,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4683,Tabulator B,Batch 5,325,Tabulator B-Batch 5-325,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4684,Tabulator B,Batch 5,326,Tabulator B-Batch 5-326,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
